,LSOA21CD,LSOA21NM,geometry,nc_walk_15_all,nc_walk_30_all,nc_transit_15_all,nc_transit_30_all
714,E01011303,Leeds 088D,"POLYGON ((442055.981 430761.011, 442090.713 430688.361, 442039.635 430582.173, 442155.893 430481.325999999, 442277.48 430633.521, 442329.601 430616.299000001, 442259 430444, 442862.65 430494.913000001, 442862.7483 430474.359999999, 442657.587 428509.812999999, 442501.906 428641.405999999, 442226.813 428675.905999999, 442026.6034 428758.9988, 441685.905 428943.780999999, 441616.2565 428922.5975, 441539.906 428950.594000001, 441468.771 429038.2104, 441792.872 429774.234999999, 441851.597 429858.418, 441865 429879, 441939.993 429860.012, 441931.437 429974.021, 441967.995 429957.196, 442029 430008, 442033 430038, 441990.6142 430064.4484, 442156.232 430125.863, 442131.406 430228.157, 442168.957 430304.846999999, 442110.91 430354.833000001, 442003.568 430354.857999999, 442028.093 430280.747, 441968.165 430130.934, 441895.982 430142.679, 441900.0772 430216.365800001, 441869.542 430230.774, 441842.135 430177.056, 441783.853 430246.311000001, 441814.407 430412.226, 441775.499 430430.083000001, 441894.061 430432.764, 441950.191 430602.444, 441752 430655, 441696.297 430616.662, 441644.2806 430679.250600001, 441651.095 430730.935000001, 441720.68 430741.233999999, 441735 430682, 441907.828 430657.358999999, 441926.954 430713.415999999, 442007.035 430699.357000001, 442014.339 430740.264, 441952.601 430746.106000001, 441979.227 430854.354, 442095.427 430831.799000001, 442055.981 430761.011))",2.0,2.0,2.0,3.25
715,E01011304,Leeds 089C,"POLYGON ((441783.853 430246.311000001, 441842.135 430177.056, 441869.542 430230.774, 441900.0772 430216.365800001, 441895.982 430142.679, 441968.165 430130.934, 442028.093 430280.747, 442003.568 430354.857999999, 442110.91 430354.833000001, 442168.957 430304.846999999, 442131.406 430228.157, 442156.232 430125.863, 441990.6142 430064.4484, 442033 430038, 442029 430008, 441967.995 429957.196, 441931.437 429974.021, 441939.993 429860.012, 441865 429879, 441851.597 429858.418, 441792.872 429774.234999999, 441714.187 429917.547, 441532.256 429952.534, 441586.816 430047.109999999, 441509.264 430033.378, 441432.6315 429941.478499999, 441366.093 429995.494000001, 441354.975 430026.995999999, 441270 430015, 441261.262 430063.226, 441298.247 430092.005000001, 441276.373 430164.598999999, 441313.844 430191.821, 441309.935 430244.573999999, 441353.541 430282.334000001, 441485.103 430224.75, 441487.738 430192.591, 441488.544 430190.467, 441557 430240, 441574.877 430428.382999999, 441640.365 430565.229, 441712 430441, 441775.499 430430.083000001, 441814.407 430412.226, 441783.853 430246.311000001))",1.3333333333333333,2.0,2.0,3.3333333333333335
716,E01011305,Leeds 089D,"POLYGON ((441555 430626, 441574.877 430428.382999999, 441557 430240, 441488.544 430190.467, 441487.738 430192.591, 441485.103 430224.75, 441353.541 430282.334000001, 441309.935 430244.573999999, 441313.844 430191.821, 441276.373 430164.598999999, 441298.247 430092.005000001, 441261.262 430063.226, 441270 430015, 441354.975 430026.995999999, 441366.093 429995.494000001, 441432.6315 429941.478499999, 441509.264 430033.378, 441586.816 430047.109999999, 441532.256 429952.534, 441714.187 429917.547, 441792.872 429774.234999999, 441468.771 429038.2104, 441301.7305 429195.8665, 441104.688 429340.094000001, 441087.719 429362.187000001, 441136.094 429465.282, 441050.644 429492.530999999, 440906.688 429533.905999999, 440889.148 429577.0505, 440795.313 429614.494000001, 440726.412 429713.26, 441019.76 429887.205, 440982.796 429961.745999999, 441102.132 429990.501, 441048.0255 430100.0505, 441118.385 430101.516000001, 441113.536 430138.372, 441069.126 430140.530999999, 441031.399 430178.977, 441066.422 430223.361, 441093.597 430268.336999999, 440992.794 430232.827, 440987.913 430276.056, 441167 430362, 441125 430461, 441240.9882 430505.971799999, 441250 430537, 441432.48 430515.672, 441499.499 430633.6525, 441461.0635 430693.3335, 441458.2115 430761.145, 441491 430778, 441555 430626))",0.4,2.0,2.0,4.6
717,E01011306,Leeds 089E,"POLYGON ((440826.65 430861.709000001, 440888.003 430856.725, 440952.913 430872.245999999, 440984.81 430834.325999999, 441000.576 430871.161499999, 441099.6755 430888.1105, 441209.387 430842.995999999, 441206.45 430810.478, 441170.011 430657.616, 441141.793 430668.882999999, 441157.994 430626.898, 441110.358 430567.914999999, 441187.892 430530.025, 441240.9882 430505.971799999, 441125 430461, 441167 430362, 440987.913 430276.056, 440992.794 430232.827, 441093.597 430268.336999999, 441066.422 430223.361, 441031.399 430178.977, 441069.126 430140.530999999, 441113.536 430138.372, 441118.385 430101.516000001, 441048.0255 430100.0505, 441102.132 429990.501, 440982.796 429961.745999999, 441019.76 429887.205, 440726.412 429713.26, 440643.094 429925.5, 440445.0308 430207.713500001, 440359.937 430256.047, 440365.998 430331.603, 440363.119 430378.790999999, 440424.0905 430598.981000001, 440349.6995 430778.4855, 440365.281 430807.812000001, 440284.286 430856.899, 440287.098 430912.026000001, 440280.003 430930.704, 440501.131 431037.006999999, 440566.228 431036.211999999, 440711.438 430971.028000001, 440826.65 430861.709000001))",0.0,2.0,0.0,3.0
718,E01011307,Leeds 103A,"POLYGON ((441539.906 428950.594000001, 441616.2565 428922.5975, 441685.905 428943.780999999, 442026.6034 428758.9988, 442226.813 428675.905999999, 442501.906 428641.405999999, 442657.587 428509.812999999, 442616 428231.312000001, 442621.021 427997.194, 442451.136 428081.146, 442438.177 428044.007999999, 442315.005 428027.642999999, 442217.907 427918.612, 442149.511 427959.096000001, 441954.849 428062.032, 441878.637 428048.843, 441971.084 427909.653999999, 441838.312 427844.335000001, 441830.2205 427803.387, 441868 427770, 441804.0924 427762.947699999, 441784.442 427789.364, 441754.984 427790.823000001, 441751.936 427759.012, 441559.761 427805.721999999, 441402.705 427780.204, 441266.011 427873.505000001, 441046.836 427985.619000001, 440873.262 427990.744000001, 440895.268 428382.591, 440862.755 428435.922, 440903 428464, 440787 428621, 440759 428660, 440790.746 428681.366, 440775.875 428714.573000001, 440853.069 428743.534, 440925.462 428722.298, 440988.682 428744.870999999, 441064.359 428654.748, 441095.469 428622.749, 441126.9778 428793.8807, 441159 428957, 441301.7305 429195.8665, 441468.771 429038.2104, 441539.906 428950.594000001))",1.0,1.0,1.0,6.0
719,E01011308,Leeds 103B,"POLYGON ((441126.9778 428793.8807, 441095.469 428622.749, 441064.359 428654.748, 440988.682 428744.870999999, 440925.462 428722.298, 440853.069 428743.534, 440775.875 428714.573000001, 440790.746 428681.366, 440759 428660, 440787 428621, 440903 428464, 440862.755 428435.922, 440895.268 428382.591, 440873.262 427990.744000001, 440641.906 428045, 440534.813 428584.905999999, 440509 428623.905999999, 440352.594 428644.312000001, 440369.1697 428675.4504, 440388.096 428711, 440447.745 428706.773, 440453.408 428733.971999999, 440488.149 428926.845000001, 440508.406 429041.687000001, 440484.148 429075.450999999, 440501.813 429324.186000001, 440416.624 429428.466499999, 440513.292 429456.259, 440633.094 429480.187000001, 440795.313 429614.494000001, 440889.148 429577.0505, 440906.688 429533.905999999, 441050.644 429492.530999999, 441136.094 429465.282, 441087.719 429362.187000001, 441104.688 429340.094000001, 441301.7305 429195.8665, 441159 428957, 441126.9778 428793.8807))",0.0,1.0,0.8,7.2
720,E01011309,Leeds 030C,"POLYGON ((441328.594 440863.812000001, 441375.594 440848.904999999, 441650.313 440914.405999999, 441993.188 440606.5, 441932.7845 440494.4835, 441714.406 440399.094000001, 441680.311 440348.903000001, 441864.813 440372.594000001, 442003.5 440464.405999999, 442174.406 440725.094000001, 442281.095 440654.219000001, 442347.688 440430.501, 442387.594 440410.312000001, 442435.406 440430.405999999, 442600.188 440332.094000001, 442656.887 440250.1676, 442891.125 440056.030999999, 443051.188 439969.094000001, 443334.5 439674.219000001, 443618.5 439702, 443487.594 439406.905999999, 443381.317 438968.592, 443639.719 438867.655999999, 444030.094 438505.812000001, 444305.1305 438545.777000001, 444318.595 438480.218, 444411.406 438449.812000001, 444488.5 438195.905999999, 444452.813 437946.094000001, 444505.498 437885.782, 444497 437853.594000001, 444479.448 437871.685000001, 444451.939 437843.062000001, 444439.831 437868.492000001, 444363.188 437831.812000001, 444341.731 437863.8915, 444293.219 437843.875, 444271.3275 437900.02, 444206.768 437936.194499999, 444107.688 437896.687000001, 444112.403 437856.290999999, 444072.281 437826.405999999, 443960.5 437821.593, 443958.0745 437789.8695, 443909.3884 437782.987600001, 443844.896 437779.176000001, 443789.996 437720.968, 443719.79 437852.195, 443621.86 437864.356000001, 443539.3735 437874.6755, 443467.479 437925.237, 443459.011 437892.159, 443406.855 437886.970000001, 443416.914 437656.036, 443360.53 437645.651000001, 443352.812 437587.873, 443381.699 437575.6, 443350.275 437566.036, 443394.027 437556.715, 443391.5035 437498.062999999, 443362.812 437444.117000001, 443287.991 437438.033, 443237.485 437360.536, 443143.591 437398.157, 443214.109 437478.52, 443145 437492, 442862.811 437720.991, 442773.7375 437644.784, 442714.245 437635.874, 442665 437799, 442583.094 437883.280999999, 442586.1705 437927.831, 442527.808 437954.291999999, 442514.5 438011.187000001, 442417.219 438029.404999999, 442396.406 438087.812000001, 442288.906 438105, 442139.76 437996.3095, 442070.688 437980.812000001, 441903.189 437832.407, 441616.5 437692.594000001, 441386.688 437661.405999999, 441106.813 437512.687000001, 441091.594 437471.219000001, 440938.177 437417.797, 440890.33 437315.17, 440978.3195 437248.806500001, 440977.5 437182.687000001, 441003.313 437177.312000001, 440995.947 436993.964, 440821.924 437048.829, 440546.965 436964.505000001, 440468.305 436906.949999999, 440419.34 436906.949999999, 440420.091 436936.995999999, 440384.946 436945.562999999, 440410.7112 437207.567199999, 440354.641 437193.209000001, 440251.703 437287.796, 440262.433 437364.794, 440137.4375 437328.2215, 440064.211 437390.193, 440065.823 437284.664000001, 440103.698 437285.786, 440083.001 437155.427999999, 440020.553 437136.453, 440005.574 437249.438999999, 439939.831 437286.129000001, 439946.674 437320.363, 439987.513 437324.389, 439982.983 437420.875, 440035.579 437427.456, 439974.007 437468.495999999, 439963 437474, 439922.391 437473.869000001, 439864.784 437365.649, 439821.208 437346.096000001, 439786.065 437242.689999999, 439805.143 437210.611, 439644.2405 437150.2645, 439713.284 437000, 439718 436986, 439391.906 436911.117000001, 439320.237 437154.0996, 439263.813 437377.812000001, 439234.813 437371.001, 439277.313 437448.594000001, 439418.594 437454.187000001, 439417.094 437502.905999999, 439452.5 437514.75, 439475.4825 437588.785, 439661.406 437709.405999999, 439802.612 437759.120999999, 439654.499 438086.907, 439680.906 438497.5, 439520.094 438828.5, 439465.406 438890.405999999, 439316.094 438967.5, 439282.813 439038.187000001, 439288.534 439150.487500001, 439166.438 439258.3048, 439441.313 439732.904999999, 440030.406 440104.5, 440110.188 440524.094000001, 439974.313 440706.812000001, 439783 440884.186000001, 439725.313 441017.187000001, 439855.1494 441808.288000001, 440245.188 442037.811000001, 440337.813 442129.687000001, 440487.188 442387.094000001, 440517.9875 442385.5485, 440470.813 442218.5, 440455.313 441699, 440398.813 441483.187000001, 440411.094 441385.187000001, 440890.313 441138.687000001, 441096.094 440964.094000001, 441279.5 440924.405999999, 441328.594 440863.812000001))",0.0,0.0,0.2,0.6
721,E01011310,Leeds 030D,"POLYGON ((438791.688 442196.312000001, 438932.5 442067.093, 438992.807 441843.810000001, 439082.5 441903.780999999, 439368.808 441950.593, 439513.188 441572.687000001, 439588.906 441597.094000001, 439855.1494 441808.288000001, 439725.313 441017.187000001, 439783 440884.186000001, 439974.313 440706.812000001, 440110.188 440524.094000001, 440030.406 440104.5, 439441.313 439732.904999999, 439166.438 439258.3048, 439005.406 439253.594000001, 438953.7665 439202.020500001, 438923.5 439215.280999999, 438911.092 439155.594000001, 438746.088 438948.401000001, 438555.406 438828.779999999, 438242.188 438730.219000001, 438007.931 438696.426999999, 437960 438992, 437960.078 439408.797, 437908.463 439392.598999999, 437623.66 439625.495999999, 437532.061 439765.119999999, 437578.23 439895.919, 437422.495 439970.370999999, 437297.245 440108.385, 437427.742 440246.573000001, 437346.963 440401.390000001, 437520.768 440465.145, 437369.424 440768.169, 437232.738 440935.732799999, 437036.9 440868.645, 436843.934 440856.234999999, 436651.337 440952.99, 436763.609 441106.338, 436749.918 441151.977, 436773.65 441175.708000001, 436786.429 441323.58, 436702.453 441340.923, 436709.234 441410.5068, 436759.484 441501.460999999, 436855.204 441504.439999999, 436858.045 441665.725, 436912.797 441791.441, 436557.001 441853, 436502.173 441806.007999999, 436535.819 441685.453, 436442.5875 441722.2415, 436484.407 441817.657, 436459.997 441797.805, 436423.1005 441831.6395, 436477.4825 441922.729, 436527.473 441925.698000001, 436555.736 441975.738, 436519.578 441989.77, 436512.523 442040.153000001, 436567.8635 442061.898499999, 436717.594 442027.812000001, 437071.814 441828.187000001, 437334.813 441789.687000001, 437418.558 441828.6755, 437432.2925 441807.625, 437516.906 441889.905999999, 437551.401 442054.893999999, 437524.688 442241.812000001, 437559.1657 442287.225299999, 437607.5 442247.312000001, 437891.188 442186.312000001, 438339.313 442350.312000001, 438564.606 442269.09, 438699.094 442202.687000001, 438791.688 442196.312000001))",0.0,0.0,0.0,0.0
722,E01011311,Leeds 022A,"POLYGON ((436423.1005 441831.6395, 436459.997 441797.805, 436484.407 441817.657, 436442.5875 441722.2415, 436535.819 441685.453, 436502.173 441806.007999999, 436557.001 441853, 436912.797 441791.441, 436858.045 441665.725, 436855.204 441504.439999999, 436759.484 441501.460999999, 436709.234 441410.5068, 436702.453 441340.923, 436786.429 441323.58, 436773.65 441175.708000001, 436749.918 441151.977, 436763.609 441106.338, 436651.337 440952.99, 436843.934 440856.234999999, 437036.9 440868.645, 437232.738 440935.732799999, 437369.424 440768.169, 437520.768 440465.145, 437346.963 440401.390000001, 437427.742 440246.573000001, 437297.245 440108.385, 437422.495 439970.370999999, 437578.23 439895.919, 437532.061 439765.119999999, 437623.66 439625.495999999, 437908.463 439392.598999999, 437960.078 439408.797, 437960 438992, 438007.931 438696.426999999, 437179.594 438692.001, 436805.498 438776.997, 436332.192 438721.187000001, 435409.664 438747.506999999, 434727.096 438823.905999999, 434723.194 438883, 434818.313 438875.593, 434803.552 439105.1284, 435000.0565 438996.113, 435087.1893 439228.9033, 435080.594 439297.812000001, 435164 439315.594000001, 435233.688 439407.405999999, 435271.094 439526, 435239.813 439685.094000001, 435406.094 439969.812000001, 435415 440075.5, 435571.598 440177.096999999, 435663.087 440278.808, 435637.479 440272.206, 435617.055 440341.808, 435509.42 440411.748, 435427.281 440352.904999999, 435207.152 440404.289899999, 434983.717 440420.095000001, 434948.906 440470.780999999, 434894.2098 440479.205399999, 434905.813 440568.312000001, 434651.808 440791.096000001, 435079.823 441535.237, 435393.313 441592.904999999, 435781.8612 441442.848999999, 435993 441461.5, 436182.366 441554.807, 436281.813 441777.594000001, 436512.523 442040.153000001, 436519.578 441989.77, 436555.736 441975.738, 436527.473 441925.698000001, 436477.4825 441922.729, 436423.1005 441831.6395))",0.0,0.0,0.0,0.75
723,E01011312,Leeds 086A,"POLYGON ((430482.1247 431150.1579, 430402.688 430924.905999999, 430453.906 430724.905999999, 430441.499 430609.362, 430212 431026, 430089 430918.001, 429960.001 430868, 429951.12 430855.666999999, 429869.6 430743.1, 429832.745 430768.862, 429775 430926, 429822.066 430938.233999999, 429817.36 431026, 429663.233 431015.044, 429670.033 430976.937999999, 429729 430974.795, 429729 430938, 429693.978 430945.396, 429675 430949.001, 429618.061 430940.586999999, 429562.7365 431042.425000001, 429615.304 431069.661, 429633.2838 431073.158199999, 429759.4038 431074.854599999, 429921.049 431076.467, 430035.448 431070.912, 430052.333 431070.2212, 430083.693 431188.593, 430203.044 431182.152000001, 430266.972 431180.790999999, 430334.5 431173.501, 430482.1247 431150.1579))",6.2,18.2,7.4,22.8
